"name","season","competition","appearances","goals","cards","player_profile_links","Birthdate (Age)","BirthPlace","Nationality","Height","Position","Player_ID"
"weston mckennie","2017/18","DFB-Pokal","3","-","-","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2016/17","Bundesliga","1","-","-","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2016/17","U19-Bundesliga Endrunde","2","-","1","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"weston mckennie","2016/17","U19-Bundesliga West","19","4","3","https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697","Aug 28, 1998 (25)","Little Elm, Texas","United States","1,85 m","Central Midfield",332697
"yunus musah","2023/24","Serie A","28","-","2","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2023/24","Europa League","4","-","-","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2023/24","Italy Cup","1","-","-","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2023/24","Champions League","5","-","-","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2022/23","LaLiga","33","-","2","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2022/23","Copa del Rey","3","-","-","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2022/23","Supercopa","1","-","-","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2021/22","LaLiga","29","1","-","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2021/22","Copa del Rey","7","2","1","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2020/21","LaLiga","32","1","-","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2020/21","Copa del Rey","3","1","-","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2019/20","2ª B - Grupo III","17","1","-","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2019/20","UEFA Youth League","6","-","-","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2018/19","U18 Premier League","15","4","3","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2018/19","FA Youth Cup","1","-","-","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
"yunus musah","2017/18","U18 Premier League","2","1","-","https://www.transfermarkt.com/yunus-musah/profil/spieler/503991","Nov 29, 2002 (21)","New York City, New ...","United States","1,78 m","Central Midfield",503991
